yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1996,male,34,5,64,50.4,97472,97511,7.00E-04,0.9991,7.00E-04,0.9992
1996,male,34,95,85,55.7,97576,97610,9.00E-04,0.9993,9.00E-04,0.9993
1996,male,34,median,73,53.2,97527,97564,7.00E-04,0.9993,7.00E-04,0.9993
1996,male,35,5,65,49.4,97393,97435,7.00E-04,0.9991,7.00E-04,0.9991
1996,male,35,95,86,54.7,97509,97543,9.00E-04,0.9993,9.00E-04,0.9993
1996,male,35,median,75,52.2,97453,97491,8.00E-04,0.9992,8.00E-04,0.9992
1996,male,36,5,68,48.5,97312,97351,7.00E-04,0.9991,7.00E-04,0.9991
1996,male,36,95,89,53.8,97436,97472,9.00E-04,0.9993,9.00E-04,0.9993
1996,male,36,median,77,51.2,97377,97416,8.00E-04,0.9992,8.00E-04,0.9992
1996,male,37,5,70,47.5,97227,97268,7.00E-04,0.9991,7.00E-04,0.9991
1996,male,37,95,91,52.8,97361,97400,9.00E-04,0.9993,9.00E-04,0.9993
1996,male,37,median,81,50.3,97298,97338,8.00E-04,0.9992,8.00E-04,0.9992
1996,male,38,5,73,46.6,97136,97182,7.00E-04,0.999,7.00E-04,0.999
1996,male,38,95,95,51.9,97282,97321,0.001,0.9993,0.001,0.9993
1996,male,38,median,84,49.3,97216,97258,9.00E-04,0.9991,9.00E-04,0.9992
1996,male,39,5,76,45.6,97048,97093,8.00E-04,0.999,8.00E-04,0.999
1996,male,39,95,100,50.9,97202,97244,0.001,0.9992,0.001,0.9992
1996,male,39,median,88,48.4,97130,97174,9.00E-04,0.9991,9.00E-04,0.9991
1996,male,40,5,80,44.7,96952,97003,8.00E-04,0.9989,8.00E-04,0.999
1996,male,40,95,106,50,97119,97163,0.0011,0.9992,0.0011,0.9992
1996,male,40,median,92,47.4,97040,97086,9.00E-04,0.9991,9.00E-04,0.9991
1996,male,41,5,83,43.7,96848,96901,9.00E-04,0.9988,9.00E-04,0.9989
1996,male,41,95,112,49,97035,97077,0.0012,0.9991,0.0012,0.9991
1996,male,41,median,97,46.5,96946,96994,0.001,0.999,0.001,0.999
1996,male,42,5,87,42.8,96736,96793,9.00E-04,0.9988,9.00E-04,0.9988
1996,male,42,95,117,48,96946,96992,0.0012,0.9991,0.0012,0.9991
1996,male,42,median,102,45.5,96846,96898,0.0011,0.9989,0.0011,0.999
1996,male,43,5,91,41.8,96619,96680,9.00E-04,0.9987,9.00E-04,0.9988
1996,male,43,95,126,47.1,96847,96895,0.0013,0.9991,0.0013,0.9991
1996,male,43,median,109,44.6,96741,96795,0.0011,0.9989,0.0011,0.9989
1996,male,44,5,97,40.9,96489,96555,0.001,0.9986,0.001,0.9987
1996,male,44,95,134,46.1,96747,96798,0.0014,0.999,0.0014,0.999
1996,male,44,median,115,43.6,96629,96687,0.0012,0.9988,0.0012,0.9988
1996,male,45,5,101,39.9,96355,96424,0.001,0.9985,0.001,0.9986
1996,male,45,95,143,45.2,96645,96699,0.0015,0.999,0.0015,0.999
1996,male,45,median,122,42.7,96511,96572,0.0013,0.9987,0.0013,0.9988
1996,male,46,5,105,39,96211,96289,0.0011,0.9984,0.0011,0.9985
1996,male,46,95,155,44.2,96537,96594,0.0016,0.9989,0.0016,0.9989
1996,male,46,median,129,41.7,96385,96450,0.0013,0.9987,0.0013,0.9987
1996,male,47,5,112,38,96053,96134,0.0012,0.9983,0.0012,0.9984
1996,male,47,95,164,43.3,96427,96485,0.0017,0.9988,0.0017,0.9989
1996,male,47,median,138,40.8,96251,96320,0.0014,0.9986,0.0014,0.9986
1996,male,48,5,117,37.1,95885,95973,0.0012,0.9982,0.0012,0.9982
1996,male,48,95,178,42.3,96304,96369,0.0018,0.9988,0.0018,0.9988
1996,male,48,median,146,39.8,96109,96183,0.0015,0.9985,0.0015,0.9985
1996,male,49,5,127,36.2,95706,95797,0.0013,0.998,0.0013,0.9981
1996,male,49,95,188,41.4,96176,96244,0.002,0.9987,0.002,0.9987
1996,male,49,median,156,38.9,95958,96036,0.0016,0.9984,0.0016,0.9984
1996,male,50,5,135,35.2,95512,95611,0.0014,0.9979,0.0014,0.998
1996,male,50,95,203,40.4,96039,96108,0.0021,0.9986,0.0021,0.9986
1996,male,50,median,167,37.9,95796,95880,0.0017,0.9983,0.0017,0.9983
1996,male,51,5,141,34.3,95308,95412,0.0015,0.9977,0.0015,0.9978
1996,male,51,95,218,39.5,95897,95971,0.0023,0.9985,0.0023,0.9986
1996,male,51,median,178,37,95624,95713,0.0019,0.9981,0.0019,0.9982
1996,male,52,5,151,33.4,95095,95205,0.0016,0.9975,0.0016,0.9976
1996,male,52,95,238,38.5,95747,95826,0.0025,0.9984,0.0025,0.9985
1996,male,52,median,190,36.1,95440,95535,0.002,0.998,0.002,0.9981
1996,male,53,5,157,32.4,94862,94982,0.0016,0.9974,0.0016,0.9974
1996,male,53,95,250,37.6,95585,95668,0.0026,0.9984,0.0026,0.9984
1996,male,53,median,202,35.1,95244,95345,0.0021,0.9979,0.0021,0.9979
1996,male,54,5,167,31.5,94606,94740,0.0017,0.9972,0.0017,0.9973
1996,male,54,95,269,36.6,95409,95504,0.0028,0.9983,0.0028,0.9983
1996,male,54,median,213,34.2,95037,95143,0.0022,0.9978,0.0022,0.9978
1996,male,55,5,174,30.6,94341,94474,0.0018,0.9969,0.0018,0.997
1996,male,55,95,291,35.7,95242,95320,0.0031,0.9982,0.0031,0.9982
1996,male,55,median,226,33.3,94817,94930,0.0024,0.9976,0.0024,0.9977
1996,male,56,5,185,29.7,94062,94208,0.002,0.9968,0.0019,0.9969
1996,male,56,95,301,34.8,95054,95153,0.0032,0.9981,0.0032,0.9981
1996,male,56,median,239,32.4,94585,94704,0.0025,0.9975,0.0025,0.9975
1996,male,57,5,191,28.8,93747,93910,0.002,0.9966,0.002,0.9967
1996,male,57,95,323,33.8,94855,94954,0.0035,0.998,0.0034,0.998
1996,male,57,median,252,31.5,94339,94465,0.0027,0.9973,0.0027,0.9974
1996,male,58,5,201,27.9,93421,93584,0.0021,0.9964,0.0021,0.9965
1996,male,58,95,341,32.9,94665,94759,0.0036,0.9979,0.0036,0.9979
1996,male,58,median,264,30.5,94081,94213,0.0028,0.9972,0.0028,0.9973
1996,male,59,5,207,27,93082,93258,0.0022,0.9961,0.0022,0.9963
1996,male,59,95,362,32,94454,94557,0.0039,0.9978,0.0039,0.9978
1996,male,59,median,277,29.6,93810,93949,0.003,0.997,0.003,0.9971
1996,male,60,5,222,26.1,92709,92903,0.0023,0.9959,0.0023,0.996
1996,male,60,95,384,31,94242,94353,0.0041,0.9977,0.0041,0.9977
1996,male,60,median,291,28.7,93526,93672,0.0031,0.9969,0.0031,0.997
1996,male,61,5,231,25.2,92308,92510,0.0025,0.9957,0.0025,0.9958
1996,male,61,95,399,30.1,94020,94131,0.0043,0.9975,0.0043,0.9976
1996,male,61,median,306,27.8,93228,93381,0.0033,0.9967,0.0033,0.9968
1996,male,62,5,247,24.3,91893,92099,0.0026,0.9954,0.0026,0.9955
1996,male,62,95,424,29.2,93781,93909,0.0046,0.9974,0.0046,0.9975
1996,male,62,median,324,26.9,92913,93075,0.0035,0.9965,0.0035,0.9966
1996,male,63,5,266,23.4,91479,91696,0.0028,0.9951,0.0028,0.9952
1996,male,63,95,451,28.3,93517,93650,0.0049,0.9972,0.0049,0.9973
1996,male,63,median,345,26,92578,92751,0.0037,0.9963,0.0037,0.9964
1996,male,64,5,281,22.5,91039,91269,0.003,0.9947,0.003,0.9949
1996,male,64,95,481,27.3,93239,93379,0.0053,0.997,0.0053,0.9971
1996,male,64,median,368,25.1,92222,92406,0.004,0.996,0.004,0.9961
1996,male,65,5,298,21.6,90522,90788,0.0032,0.9943,0.0032,0.9945
1996,male,65,95,521,26.4,92948,93096,0.0057,0.9968,0.0057,0.9969
1996,male,65,median,396,24.2,91840,92038,0.0043,0.9957,0.0043,0.9959
1996,male,66,5,319,20.7,89971,90257,0.0035,0.9937,0.0035,0.994
1996,male,66,95,567,25.5,92635,92803,0.0063,0.9965,0.0063,0.9966
1996,male,66,median,426,23.3,91429,91642,0.0047,0.9953,0.0047,0.9955
1996,male,67,5,345,19.8,89373,89693,0.0037,0.993,0.0037,0.9934
1996,male,67,95,624,24.6,92307,92470,0.007,0.9963,0.007,0.9964
1996,male,67,median,461,22.4,90985,91216,0.0051,0.9949,0.0051,0.9951
1996,male,68,5,374,19,88713,89048,0.0041,0.9924,0.004,0.9928
1996,male,68,95,677,23.7,91956,92138,0.0076,0.996,0.0076,0.9961
1996,male,68,median,501,21.5,90504,90754,0.0055,0.9945,0.0055,0.9947
1996,male,69,5,403,18.1,88057,88404,0.0044,0.9914,0.0044,0.9919
1996,male,69,95,763,22.8,91573,91768,0.0087,0.9956,0.0086,0.9957
1996,male,69,median,547,20.6,89979,90253,0.0061,0.9939,0.0061,0.9942
1996,male,70,5,439,17.3,87271,87672,0.0048,0.9904,0.0048,0.9909
1996,male,70,95,839,21.9,91155,91372,0.0096,0.9952,0.0096,0.9954
1996,male,70,median,598,19.7,89407,89706,0.0067,0.9933,0.0067,0.9936
1996,male,71,5,474,16.4,86403,86869,0.0052,0.9893,0.0052,0.9898
1996,male,71,95,933,21,90700,90935,0.0108,0.9948,0.0107,0.995
1996,male,71,median,654,18.9,88782,89108,0.0074,0.9927,0.0073,0.993
1996,male,72,5,516,15.6,85427,85931,0.0057,0.9882,0.0057,0.9887
1996,male,72,95,1016,20.1,90218,90466,0.0119,0.9943,0.0118,0.9945
1996,male,72,median,716,18,88096,88455,0.0081,0.9919,0.0081,0.9923
1996,male,73,5,558,14.8,84341,84923,0.0062,0.9866,0.0062,0.9873
1996,male,73,95,1142,19.2,89700,89974,0.0135,0.9938,0.0134,0.994
1996,male,73,median,787,17.1,87345,87738,0.009,0.991,0.009,0.9915
1996,male,74,5,613,14,83127,83758,0.0069,0.9847,0.0069,0.9857
1996,male,74,95,1279,18.3,89100,89419,0.0154,0.9931,0.0153,0.9935
1996,male,74,median,869,16.3,86517,86952,0.01,0.99,0.01,0.9905
1996,male,75,5,665,13.2,81772,82496,0.0075,0.9827,0.0075,0.9838
1996,male,75,95,1432,17.5,88462,88786,0.0175,0.9925,0.0173,0.9928
1996,male,75,median,967,15.4,85600,86083,0.0113,0.9888,0.0112,0.9894
1996,male,76,5,739,12.4,80268,81066,0.0084,0.9803,0.0084,0.9814
1996,male,76,95,1600,16.6,87775,88139,0.0199,0.9916,0.0197,0.9921
1996,male,76,median,1083,14.6,84575,85116,0.0128,0.9873,0.0127,0.988
1996,male,77,5,851,11.6,78583,79470,0.0098,0.9775,0.0097,0.9789
1996,male,77,95,1795,15.8,86982,87408,0.0228,0.9903,0.0225,0.991
1996,male,77,median,1222,13.8,83422,84033,0.0146,0.9855,0.0145,0.9864
1996,male,78,5,955,10.9,76624,77682,0.0111,0.9742,0.011,0.9756
1996,male,78,95,2005,14.9,86051,86557,0.0262,0.989,0.0258,0.9896
1996,male,78,median,1384,13,82119,82811,0.0169,0.9833,0.0167,0.9844
1996,male,79,5,1090,10.2,74436,75603,0.0129,0.9701,0.0128,0.9721
1996,male,79,95,2273,14.1,84958,85545,0.0304,0.9872,0.0299,0.9881
1996,male,79,median,1572,12.2,80641,81427,0.0195,0.9807,0.0193,0.982
1996,male,80,5,1260,9.5,72014,73269,0.0151,0.9654,0.015,0.9676
1996,male,80,95,2533,13.3,83830,84421,0.0352,0.985,0.0346,0.9862
1996,male,80,median,1788,11.4,78961,79855,0.0226,0.9776,0.0224,0.9792
1996,male,81,5,1469,8.8,69337,70759,0.0179,0.9599,0.0177,0.9628
1996,male,81,95,2845,12.5,82409,83196,0.041,0.9823,0.0401,0.9836
1996,male,81,median,2037,10.7,77049,78067,0.0264,0.9739,0.0261,0.9758
1996,male,82,5,1701,8.1,66288,67914,0.0212,0.9527,0.021,0.9564
1996,male,82,95,3189,11.7,80747,81613,0.0485,0.979,0.0473,0.9807
1996,male,82,median,2320,10,74870,76030,0.031,0.9695,0.0305,0.9717
1996,male,83,5,1928,7.5,62947,64662,0.0243,0.9452,0.024,0.9493
1996,male,83,95,3535,10.9,78954,79867,0.0563,0.976,0.0548,0.9776
1996,male,83,median,2639,9.3,72390,73710,0.0365,0.9642,0.0358,0.9669
1996,male,84,5,2212,6.9,59183,61156,0.0288,0.9351,0.0284,0.9405
1996,male,84,95,3931,10.2,76867,77999,0.0671,0.9716,0.0649,0.9739
1996,male,84,median,2990,8.6,69575,71070,0.043,0.9579,0.0421,0.9611
1996,male,85,5,2585,6.4,55201,57230,0.0352,0.9257,0.0346,0.9306
1996,male,85,95,4246,9.5,74412,75704,0.0772,0.9654,0.0743,0.9688
1996,male,85,median,3367,7.9,66396,68080,0.0507,0.9505,0.0495,0.9543
1996,male,86,5,2891,5.9,50907,53130,0.0407,0.9124,0.0399,0.9187
1996,male,86,95,4685,8.8,71661,73120,0.0917,0.9601,0.0876,0.963
1996,male,86,median,3762,7.3,62832,64713,0.0599,0.9419,0.0581,0.9463
1996,male,87,5,3262,5.4,46077,48614,0.048,0.8964,0.0469,0.9049
1996,male,87,95,4999,8.1,68477,70154,0.1092,0.9531,0.1036,0.9568
1996,male,87,median,4163,6.7,58869,60951,0.0707,0.9317,0.0683,0.9369
1996,male,88,5,3675,5,40764,43499,0.057,0.8824,0.0554,0.8883
1996,male,88,95,5225,7.5,64953,66800,0.1249,0.9446,0.1176,0.9487
1996,male,88,median,4553,6.2,54511,56787,0.0835,0.9198,0.0802,0.926
1996,male,89,5,4075,4.6,35468,38097,0.067,0.8626,0.0648,0.8726
1996,male,89,95,5337,6.9,61002,63125,0.1476,0.9352,0.1374,0.94
1996,male,89,median,4903,5.7,49783,52234,0.0985,0.9061,0.0939,0.9133
1996,male,90,5,4472,4.2,30240,32839,0.0801,0.8467,0.077,0.8562
1996,male,90,95,5496,6.3,56419,58879,0.1661,0.923,0.1533,0.9287
1996,male,90,median,5171,5.2,44746,47331,0.1156,0.8908,0.1092,0.8988
1996,male,91,5,4711,3.9,25127,27641,0.0954,0.8266,0.0911,0.8368
1996,male,91,95,5598,5.9,51533,54027,0.1899,0.9089,0.1734,0.9157
1996,male,91,median,5316,4.8,39502,42160,0.1346,0.8739,0.1261,0.8828
1996,male,92,5,4391,3.6,20431,22612,0.1115,0.8048,0.1056,0.8174
1996,male,92,95,5742,5.4,46350,49040,0.2163,0.8944,0.1952,0.9009
1996,male,92,median,5306,4.4,34191,36844,0.1552,0.856,0.144,0.8656
1996,male,93,5,3921,3.3,16326,18251,0.1313,0.7849,0.1232,0.7981
1996,male,93,95,5695,5,41092,43691,0.2411,0.8768,0.2151,0.8852
1996,male,93,median,5125,4.1,28976,31539,0.1769,0.8375,0.1625,0.8475
1996,male,94,5,3345,3.1,12862,14488,0.1509,0.7675,0.1403,0.779
1996,male,94,95,5587,4.6,35731,38493,0.2631,0.8597,0.2325,0.8682
1996,male,94,median,4787,3.8,24020,26413,0.1993,0.8188,0.1812,0.829
1996,male,95,5,2870,2.8,9835,11252,0.1706,0.7461,0.1572,0.7567
1996,male,95,95,5415,4.3,30229,32968,0.2909,0.8428,0.2539,0.851
1996,male,95,median,4325,3.5,19464,21627,0.2222,0.8,0.2,0.8103
1996,male,96,5,2318,2.6,7179,8414,0.1902,0.7208,0.1736,0.7346
1996,male,96,95,4885,4.1,25119,27545,0.3246,0.8264,0.2792,0.8338
1996,male,96,median,3784,3.3,15409,17301,0.2456,0.7813,0.2187,0.7917
1996,male,97,5,1807,2.4,5104,5998,0.2064,0.7031,0.1871,0.7146
1996,male,97,95,4426,3.9,20520,22623,0.3487,0.8129,0.2969,0.8189
1996,male,97,median,3206,3.1,11914,13517,0.2691,0.7628,0.2372,0.7732
1996,male,98,5,1364,2.2,3600,4280,0.2235,0.6736,0.2011,0.6928
1996,male,98,95,3820,3.7,16551,18386,0.3901,0.7989,0.3264,0.8066
1996,male,98,median,2634,2.9,8994,10311,0.2929,0.7446,0.2554,0.7549
1996,male,99,5,1010,2,2432,2929,0.2352,0.6442,0.2104,0.6631
1996,male,99,95,3283,3.5,13137,14716,0.4329,0.7896,0.3558,0.7948
1996,male,99,median,2100,2.7,6627,7677,0.3169,0.7264,0.2736,0.7368
1996,male,100,5,716,1.9,1571,1942,0.24,0.6134,0.2143,0.6357
1996,male,100,95,2675,3.4,10230,11547,0.4792,0.7857,0.3866,0.7854
1996,male,100,median,1629,2.5,4762,5577,0.342,0.7079,0.2921,0.7186
1997,female,0,5,565,86.5,99524,100000,0.0057,0.9944,0.0056,0.9952
1997,female,0,95,565,91.4,99524,100000,0.0057,0.9944,0.0056,0.9952
1997,female,0,median,565,88.8,99524,100000,0.0057,0.9944,0.0056,0.9952
1997,female,1,5,28,86,99421,99435,3.00E-04,0.9997,3.00E-04,0.999
1997,female,1,95,28,90.9,99421,99435,3.00E-04,0.9997,3.00E-04,0.999
1997,female,1,median,28,88.3,99421,99435,3.00E-04,0.9997,3.00E-04,0.999
1997,female,2,5,39,85,99387,99407,4.00E-04,0.9996,4.00E-04,0.9997
1997,female,2,95,39,89.9,99387,99407,4.00E-04,0.9996,4.00E-04,0.9997
1997,female,2,median,39,87.4,99387,99407,4.00E-04,0.9996,4.00E-04,0.9997
1997,female,3,5,7,84,99364,99368,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,3,95,7,88.9,99364,99368,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,3,median,7,86.4,99364,99368,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,4,5,11,83,99355,99360,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,4,95,11,87.9,99355,99360,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,4,median,11,85.4,99355,99360,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,5,5,3,82,99348,99350,0,1,0,0.9999
1997,female,5,95,3,86.9,99348,99350,0,1,0,0.9999
1997,female,5,median,3,84.4,99348,99350,0,1,0,0.9999
1997,female,6,5,7,81,99343,99346,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,6,95,7,85.9,99343,99346,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,6,median,7,83.4,99343,99346,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,7,5,10,80.1,99334,99340,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,7,95,10,85,99334,99340,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,7,median,10,82.4,99334,99340,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,8,5,7,79.1,99326,99329,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,8,95,7,84,99326,99329,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,8,median,7,81.4,99326,99329,1.00E-04,0.9999,1.00E-04,0.9999
1997,female,9,5,20,78.1,99312,99322,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,9,95,20,83,99312,99322,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,9,median,20,80.4,99312,99322,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,10,5,3,77.1,99301,99302,0,1,0,0.9999
1997,female,10,95,3,82,99301,99302,0,1,0,0.9999
1997,female,10,median,3,79.4,99301,99302,0,1,0,0.9999
1997,female,11,5,20,76.1,99289,99299,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,11,95,20,81,99289,99299,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,11,median,20,78.4,99289,99299,2.00E-04,0.9998,2.00E-04,0.9999
1997,female,12,5,10,75.1,99274,99279,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,12,95,10,80,99274,99279,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,12,median,10,77.5,99274,99279,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,13,5,24,74.1,99257,99269,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,13,95,24,79,99257,99269,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,13,median,24,76.5,99257,99269,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,14,5,14,73.1,99238,99245,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,14,95,14,78,99238,99245,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,14,median,14,75.5,99238,99245,1.00E-04,0.9999,1.00E-04,0.9998
1997,female,15,5,21,72.1,99221,99231,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,15,95,21,77,99221,99231,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,15,median,21,74.5,99221,99231,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,16,5,21,71.2,99201,99211,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,16,95,21,76.1,99201,99211,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,16,median,21,73.5,99201,99211,2.00E-04,0.9998,2.00E-04,0.9998
1997,female,17,5,34,70.2,99173,99190,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,17,95,34,75.1,99173,99190,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,17,median,34,72.5,99173,99190,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,18,5,22,69.2,99145,99156,2.00E-04,0.9998,2.00E-04,0.9997
1997,female,18,95,22,74.1,99145,99156,2.00E-04,0.9998,2.00E-04,0.9997
1997,female,18,median,22,71.6,99145,99156,2.00E-04,0.9998,2.00E-04,0.9997
1997,female,19,5,31,68.2,99118,99134,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,19,95,31,73.1,99118,99134,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,19,median,31,70.6,99118,99134,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,20,5,32,67.2,99087,99103,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,20,95,32,72.1,99087,99103,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,20,median,32,69.6,99087,99103,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,21,5,41,66.2,99051,99071,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,21,95,41,71.2,99051,99071,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,21,median,41,68.6,99051,99071,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,22,5,28,65.3,99017,99030,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,22,95,28,70.2,99017,99030,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,22,median,28,67.6,99017,99030,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,23,5,34,64.3,98986,99003,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,23,95,34,69.2,98986,99003,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,23,median,34,66.7,98986,99003,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,24,5,44,63.3,98947,98969,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,24,95,44,68.2,98947,98969,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,24,median,44,65.7,98947,98969,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,25,5,27,62.3,98906,98925,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,25,95,38,67.3,98912,98925,4.00E-04,0.9997,4.00E-04,0.9996
1997,female,25,median,33,64.7,98909,98925,3.00E-04,0.9997,3.00E-04,0.9996
1997,female,26,5,27,61.4,98870,98887,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,26,95,38,66.3,98883,98898,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,26,median,32,63.7,98877,98893,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,27,5,27,60.4,98834,98852,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,27,95,38,65.3,98854,98869,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,27,median,32,62.8,98844,98860,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,28,5,27,59.4,98799,98817,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,28,95,38,64.3,98825,98840,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,28,median,32,61.8,98812,98828,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,29,5,27,58.4,98764,98781,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,29,95,38,63.3,98796,98811,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,29,median,33,60.8,98779,98796,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,30,5,29,57.4,98727,98746,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,30,95,40,62.4,98766,98781,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,30,median,34,59.8,98746,98763,3.00E-04,0.9997,3.00E-04,0.9997
1997,female,31,5,31,56.5,98689,98708,3.00E-04,0.9996,3.00E-04,0.9996
1997,female,31,95,42,61.4,98733,98750,4.00E-04,0.9997,4.00E-04,0.9997
1997,female,31,median,36,58.8,98710,98728,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,32,5,33,55.5,98649,98670,3.00E-04,0.9995,3.00E-04,0.9996
1997,female,32,95,44,60.4,98699,98717,5.00E-04,0.9997,5.00E-04,0.9997
1997,female,32,median,38,57.9,98673,98692,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,33,5,35,54.5,98607,98628,4.00E-04,0.9995,4.00E-04,0.9995
1997,female,33,95,47,59.4,98663,98682,5.00E-04,0.9996,5.00E-04,0.9997
1997,female,33,median,41,56.9,98634,98654,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,34,5,36,53.5,98562,98585,4.00E-04,0.9995,4.00E-04,0.9995
1997,female,34,95,49,58.5,98625,98644,5.00E-04,0.9996,5.00E-04,0.9996
1997,female,34,median,43,55.9,98592,98613,4.00E-04,0.9996,4.00E-04,0.9996
1997,female,35,5,39,52.5,98514,98538,4.00E-04,0.9995,4.00E-04,0.9995
1997,female,35,95,52,57.5,98584,98605,5.00E-04,0.9996,5.00E-04,0.9996
1997,female,35,median,45,54.9,98548,98570,5.00E-04,0.9995,5.00E-04,0.9996
1997,female,36,5,41,51.6,98465,98490,4.00E-04,0.9994,4.00E-04,0.9995
1997,female,36,95,54,56.5,98542,98564,6.00E-04,0.9996,6.00E-04,0.9996
1997,female,36,median,48,53.9,98501,98525,5.00E-04,0.9995,5.00E-04,0.9995
1997,female,37,5,43,50.6,98413,98440,4.00E-04,0.9994,4.00E-04,0.9994
1997,female,37,95,58,55.5,98498,98520,6.00E-04,0.9996,6.00E-04,0.9996
1997,female,37,median,51,53,98452,98477,5.00E-04,0.9995,5.00E-04,0.9995
1997,female,38,5,46,49.6,98356,98385,5.00E-04,0.9994,5.00E-04,0.9994
1997,female,38,95,61,54.6,98451,98475,6.00E-04,0.9995,6.00E-04,0.9995
1997,female,38,median,54,52,98400,98427,5.00E-04,0.9995,5.00E-04,0.9995
1997,female,39,5,49,48.7,98295,98327,5.00E-04,0.9993,5.00E-04,0.9994
1997,female,39,95,66,53.6,98401,98427,7.00E-04,0.9995,7.00E-04,0.9995
1997,female,39,median,58,51,98344,98373,6.00E-04,0.9994,6.00E-04,0.9994
1997,female,40,5,52,47.7,98230,98263,5.00E-04,0.9993,5.00E-04,0.9993
1997,female,40,95,70,52.6,98348,98374,7.00E-04,0.9995,7.00E-04,0.9995
1997,female,40,median,62,50.1,98284,98315,6.00E-04,0.9994,6.00E-04,0.9994
1997,female,41,5,56,46.7,98160,98196,6.00E-04,0.9992,6.00E-04,0.9993
1997,female,41,95,76,51.6,98291,98321,8.00E-04,0.9994,8.00E-04,0.9994
1997,female,41,median,67,49.1,98220,98253,7.00E-04,0.9993,7.00E-04,0.9993
1997,female,42,5,60,45.8,98084,98124,6.00E-04,0.9992,6.00E-04,0.9992
1997,female,42,95,83,50.7,98231,98262,8.00E-04,0.9994,8.00E-04,0.9994
1997,female,42,median,72,48.1,98150,98186,7.00E-04,0.9993,7.00E-04,0.9993
